"country","year","month","n_users","pct_is_hired_1mo","pct_is_unemployed","pct_job_offer","pct_job_search","pct_lost_job_1mo","pct_is_hired_1mo_male","pct_is_unemployed_male","pct_job_offer_male","pct_job_search_male","pct_lost_job_1mo_male","pct_is_hired_1mo_female","pct_is_unemployed_female","pct_job_offer_female","pct_job_search_female","pct_lost_job_1mo_female"
"Mexico",2021,6,561142,0.0586304357898714,0.0935592060476671,0.0727088686999013,0.0149694729676267,0.0108706887026813,0.0116933079198775,0.0397572469275833,0.0339105929676446,0.00818531554391422,0,0.0373391544117647,0.0631893382352941,0.0344669117647059,0.00287224264705882,0.00287224264705882
"Mexico",2021,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2021,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2021,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2021,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2021,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2021,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2022,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2022,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2022,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2022,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2022,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2022,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2022,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2022,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2022,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2022,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2022,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2023,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2023,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2023,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2023,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2023,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2023,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2023,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2023,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2023,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2023,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2023,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2023,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2024,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2024,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2024,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2024,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2024,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",2024,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2007,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2007,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2007,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2007,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2007,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2007,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2007,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2007,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2007,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2007,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2007,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2007,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2008,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2008,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2008,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2008,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2008,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2008,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2008,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2008,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2008,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2008,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2008,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2008,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2009,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2009,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2009,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2009,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2009,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2009,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2009,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2009,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2009,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2009,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2010,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2010,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2010,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2010,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2010,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2010,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2010,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2010,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2010,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2010,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2010,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2010,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2011,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2011,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2011,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2011,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2011,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2011,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2011,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2011,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2011,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2011,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2011,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",2012,1,3336615,0.232870738757693,0.266167957645698,0.659470751045596,1.27929053846488,0.0129772239230478,0.194850191762777,0.236290162123593,0.554088080519783,1.17994140772403,0.0149568104944667,0.355700237709567,0.403619218496412,0.600165595428686,1.84385953611284,0.0160253640664204
"United States",2012,2,3406979,0.203494063215535,0.241357519374202,0.651045985314262,1.22296028240855,0.0117993095936312,0.177575621211529,0.220959043085666,0.532457401386922,1.12244499265042,0.011182683278116,0.312775757799759,0.375608110917583,0.585049287976998,1.73327974103214,0.0144760813555772
"United States",2012,3,3572889,0.23625139208075,0.257242808270842,0.705171641212475,1.33415843593238,0.0150858311019458,0.194812273557985,0.234185129372535,0.600339863413383,1.18798294270416,0.0175702972201738,0.365520417788072,0.392890304144183,0.631714635090254,1.92928268825258,0.0186880406840117
"United States",2012,4,3595021,0.24853818656414,0.265061038586423,0.70405708339395,1.35448443833847,0.0145478983293839,0.204839248460554,0.235218484693781,0.609097383730091,1.17584031362465,0.0152526455776782,0.377760050309778,0.396393301346252,0.614169422835049,1.97789048306703,0.020671262868589
"United States",2012,5,3675931,0.368233244856881,0.335887697565596,0.697347148246254,1.503836715107,0.0142004841766616,0.295609884007134,0.302783680355425,0.585530205393211,1.35522907910718,0.0170686878631734,0.53287110206718,0.491859032801081,0.603892002503594,2.14791781581437,0.0172908027219439
"United States",2012,6,3766976,0.347546679352351,0.329733982908306,0.634195704989891,1.39294755262577,0.0208389965850592,0.281714864573289,0.30877704541936,0.516375666954761,1.26192655909247,0.0304754288807106,0.509651901847734,0.482384260105191,0.554207790674466,2.02047603118069,0.0248782092187118
"United States",2012,7,3869100,0.289912382724665,0.287276110723424,0.621203897547233,1.26233490992737,0.0157400945956424,0.243054564143563,0.269346810191398,0.496102561174086,1.14781714873083,0.0165367520391362,0.440050415384824,0.421618984373941,0.52909049019475,1.80356973450608,0.0196511580630734
"United States",2012,8,4012172,0.376155359241827,0.284135376050678,0.636463242353518,1.29947071062756,0.0159265355523143,0.292778101675739,0.248561219600894,0.514208858384756,1.14582912426329,0.0189335996351819,0.560539871921336,0.430712783336204,0.544751854113496,1.91622173161935,0.0183976075281444
"United States",2012,9,4065804,0.272541421081784,0.258103932211194,0.575162993592411,1.16306639474013,0.0136996274291628,0.216660053387202,0.248448885361807,0.460036252795614,1.06007863790491,0.0164580477599019,0.419227434736538,0.367851523616864,0.481520726969142,1.65083646405292,0.018110008669685
"United States",2012,10,4244790,0.236572362825958,0.246773103027476,0.580028693998996,1.13466154980576,0.0130984100509095,0.195456918216994,0.241199864385618,0.476157161999989,1.05208776187837,0.0150682646202528,0.371722976588341,0.358561375498019,0.485995195400574,1.58849454654594,0.0158677246789861
"United States",2012,11,4277151,0.200974901283588,0.233847250190606,0.551067755148228,1.02916637733856,0.0135370483763608,0.167819305236671,0.216381613794274,0.46155680876872,0.941807957557402,0.0168678815122647,0.307117428248511,0.343177709421898,0.471324816007861,1.42280800683451,0.0141578956284775
"United States",2012,12,4227447,0.148623980383432,0.212350385469055,0.511845565420454,0.848124175181853,0.0135779348623413,0.129013173378591,0.200051389347722,0.42698502151659,0.778073590409625,0.014466749148729,0.219168097005277,0.306096566941078,0.446093267106809,1.18141454537395,0.019331118668443
"United States",2013,1,4364773,0.23323091487232,0.265397536137618,0.648922635839252,1.22604314130426,0.0147774007949554,0.196387803658233,0.245981740224031,0.527955704453619,1.09682117514611,0.0182053691190903,0.340980249106685,0.392902514744361,0.542419409312114,1.73026142620368,0.0170670410197918
"United States",2013,2,4367065,0.185296074136749,0.213392747760796,0.624378157870332,1.05743789020773,0.0111287558119698,0.155010992164613,0.19460163746071,0.49928202678967,0.955307607792864,0.0125684588241578,0.273948445028524,0.295448807998135,0.522652081851157,1.44209457019204,0.0135283182730135
"United States",2013,3,4477166,0.211718752442952,0.213996979339162,0.655168917123019,1.09511239922755,0.0127759390650246,0.17688865598266,0.192589435822043,0.519451125205563,0.975589365474393,0.0135597644067399,0.297522776310504,0.29930009277592,0.560684100956315,1.48725841825944,0.0171807258323469
"United States",2013,4,4541732,0.22909762178834,0.223108717114968,0.670801359481361,1.14557618106925,0.0140034682803829,0.196800348426762,0.201155682951904,0.535706146592457,1.00881702024218,0.0170161907028801,0.321842964569114,0.30330443434603,0.568475816017994,1.53670335652996,0.0143145613114954
"United States",2013,5,4517785,0.337953222652251,0.273275510012097,0.648083076109199,1.26588582679344,0.0139448867088629,0.278256504130992,0.231829401314856,0.519983551540717,1.09323072433423,0.0135709992847165,0.452459241397181,0.366913208047243,0.543566358519521,1.68843969004649,0.0181031024931403
"United States",2013,6,4511078,0.319812692221238,0.270157155340697,0.579262872422069,1.17931900091286,0.0138769491460799,0.255518264805194,0.231611317998151,0.459442477740487,1.04025868542442,0.0150184665839119,0.439900229302138,0.358928281820259,0.503470310877824,1.54900282573156,0.0159813054240551
"United States",2013,7,4544504,0.261084598011136,0.232016519294515,0.593090026986443,1.08234033901169,0.0150951566991689,0.219786280311255,0.193130044641535,0.463266992328928,0.939198249880251,0.0170559055817749,0.361103095758275,0.318703515043018,0.52069040650598,1.4500656604618,0.014957629863438
"United States",2013,8,4593424,0.342685543507414,0.223732884227539,0.565090442336697,1.06885408357687,0.0144554476138062,0.269324705230079,0.187373912128515,0.420781911740008,0.927561569327336,0.0149737251592982,0.462488177016002,0.306372046305076,0.487101080506463,1.42590754221406,0.0160569894199676
"United States",2013,9,4625826,0.243113338028711,0.198256484355443,0.509595475489134,0.989185498978993,0.0129058032014174,0.190823953083663,0.167385902968484,0.384162718411443,0.852823128225247,0.0132782086489423,0.354956209910067,0.262364053065777,0.435783162581003,1.31629104291476,0.0134123327576227
"United States",2013,10,4670383,0.200197713977633,0.185659291754017,0.534795540322924,0.94750259239981,0.0121617434801386,0.162621665654665,0.163824043958951,0.419229235427676,0.818318634258563,0.0148293324195258,0.282375782999348,0.246709749345729,0.440629044906135,1.26614419470348,0.0127547405118903
"United States",2013,11,4643598,0.168533107301709,0.160758963200518,0.489684938274157,0.801705918557119,0.0113920283366476,0.128579884166998,0.137064338424679,0.381800441595643,0.699866470850849,0.0129286922021805,0.23316348938267,0.206621652663765,0.428478081560803,1.02227728959048,0.0132114075147914
"United States",2013,12,4637780,0.120531806165881,0.157812574119514,0.442841186947203,0.695009250115357,0.0117728740906209,0.102136925869724,0.145104873994228,0.350888138431257,0.612016535112964,0.0133834592518948,0.159920943376899,0.195110781708515,0.383231801008695,0.892881891092271,0.014220551106612
"United States",2014,1,4812194,0.170317323033943,0.187544392433057,0.540169411291399,0.964923691771363,0.0115332008643043,0.136185126291792,0.154058209913539,0.40185297251722,0.84382324685934,0.0113649499116545,0.22995063338301,0.238100782414307,0.464907786885246,1.21006426974665,0.0142045454545455
"United States",2014,2,4927514,0.140577987195978,0.154093930529675,0.520384112556555,0.805030690932588,0.0104718119522339,0.111034652342402,0.130096395233802,0.396674869570024,0.674690389641086,0.0082918581577588,0.186869032155147,0.189147922791185,0.438344613841982,1.00795332831977,0.0132175656890226
"United States",2014,3,5090870,0.172878113171226,0.155297621035304,0.551948881036051,0.849029733621169,0.0110590134888536,0.138321881177584,0.131508455181657,0.419632373666948,0.712329687683752,0.0124135021569627,0.2287192606625,0.19651930669405,0.475917532708957,1.06901634120001,0.0113972345661526
"United States",2014,4,5075288,0.180088302378111,0.153015947075319,0.558313144002863,0.846533241069275,0.0119796157380625,0.146281221898299,0.123026258417031,0.417932952564563,0.68555257262722,0.0125651818810077,0.229486181110852,0.198649673814554,0.45863718279457,1.0712334491192,0.014524441842459
"United States",2014,5,5082046,0.238486625268642,0.177330154036386,0.537854242169394,0.899519602931575,0.0115701432061024,0.182090238330886,0.133964379359354,0.41043008382155,0.724139386747095,0.0119141990046484,0.28873377624534,0.213270540745101,0.449079135480616,1.1228660331343,0.0123342584027135
"United States",2014,6,4998651,0.245006102646494,0.180708755222159,0.534704263210214,0.862012570991654,0.0115631197297031,0.185109798529875,0.136336054933829,0.395566581920687,0.704530965566505,0.0108492776109315,0.29898560916307,0.217632107515317,0.46651866764107,1.06000854901204,0.0128694804866502
"United States",2014,7,5050843,0.19454178243117,0.157142084994525,0.561153850951218,0.777375182717024,0.012631554772144,0.139930626480678,0.118072431757571,0.405665185909196,0.629401467267115,0.0133630884770088,0.243883466714254,0.202702393535487,0.467633964318888,0.993378998567814,0.0140702000027454
"United States",2014,8,5078159,0.234415661266219,0.139775064152186,0.555713202363297,0.701376227093323,0.0107913123633978,0.164403562843645,0.104812061626426,0.416661477160264,0.569472481085447,0.0101554648376611,0.29709631042808,0.169151385937214,0.450425325809929,0.863628240313351,0.010244700359589
"United States",2014,9,5070340,0.178844022294363,0.131963536962018,0.553730124607028,0.693701014133175,0.0104332253852799,0.129489564834251,0.100820998474217,0.424544910559845,0.559518060234774,0.0108709664385367,0.228751971800364,0.156240603590643,0.463864589934913,0.85891855134545,0.0104083303650317
"United States",2014,10,5107758,0.146717992512566,0.116313263079418,0.559717198817955,0.653633159597616,0.0096911404181639,0.109886517895255,0.0913317515314893,0.424452297906869,0.541068523809707,0.0102868393830204,0.18367970518655,0.144096555108541,0.466780246387748,0.810644395164837,0.00983791741704899
"United States",2014,11,5107598,0.118529296941537,0.10660588401828,0.485374925747876,0.55395902340004,0.00845798749235942,0.0836961453436176,0.0807035496046878,0.363745185299597,0.457481006670592,0.0092673932560407,0.144304308926665,0.128257669774019,0.407630811856042,0.677768478166758,0.00888914542988254
"United States",2014,12,5093965,0.0907151894447645,0.102081580851066,0.466257620537244,0.661292333182501,0.00808800217512291,0.0730040190735039,0.0812867969631099,0.361360263276763,0.621304653091258,0.00722335281070289,0.113614311169134,0.114202376961935,0.379184823198019,0.703914753982676,0.00740962898929132
"United States",2015,1,5255800,0.121808287986605,0.122169793371133,0.552589520149169,0.754423684310666,0.00888542181970395,0.0929936435781949,0.0915087151378246,0.414387842890859,0.623577136928036,0.00900237866974542,0.155204124190648,0.1458599698708,0.456268218252096,0.86205521255672,0.00923020121838656
"United States",2015,2,5264773,0.100099282533169,0.0982568479210785,0.551856651749278,0.589237180786332,0.00774962187353567,0.0769030713688467,0.0745726752667604,0.420962751880863,0.493577894421871,0.00699118830625879,0.126708546457336,0.107258670834172,0.444162364376927,0.664821772031534,0.00921309897939337
"United States",2015,3,5424603,0.121870669613979,0.106035409411527,0.592688534073369,0.598071416470477,0.00814806171069109,0.0913180542341926,0.0821316762684023,0.434670299985265,0.48587753557675,0.00845874406750987,0.149443365442201,0.111158997665997,0.474524663752428,0.684528973542368,0.00772403911274299
"United States",2015,4,5462452,0.11582710475076,0.0983441135958723,0.58420650652857,0.588380456249318,0.00750578677853828,0.0904309814903354,0.0751314800901578,0.426018259226373,0.454067345126699,0.00683013455365071,0.134722081383726,0.106863917325884,0.470022943983918,0.69634266878983,0.00735455531127041
"United States",2015,5,5447324,0.14280406305922,0.117525596054136,0.561027763356834,0.586544879650999,0.00802228764068376,0.101459304617777,0.0846413220588519,0.414292160522589,0.460426735629585,0.00753592661110299,0.159611895807153,0.13038718249035,0.448374543925868,0.677338932488664,0.00775578930330531
"United States",2015,6,5446045,0.15381804593976,0.122364027473148,0.568063613135771,0.594302838114632,0.00941967978597312,0.109977828691726,0.0871312990980708,0.423539510159306,0.468122616491864,0.00897211890924933,0.169644645100217,0.135966030110502,0.461488048642843,0.672662066956727,0.00921610748029346
"United States",2015,7,5541512,0.124099704196255,0.102354736396853,0.584280968804182,0.533229919920773,0.00886039766764017,0.0926029934328587,0.0800915436297999,0.432421276040026,0.428311675739751,0.00739728054049463,0.143440150386623,0.113105716067439,0.466518790998003,0.639278468979376,0.00755541672633942
"United States",2015,8,5626906,0.159714770426234,0.102418629349771,0.58646794526157,0.530007076713206,0.00803283367449181,0.110945233398422,0.073690896221229,0.430878211937198,0.422336973657549,0.00763259590947378,0.187181891240289,0.114519153495848,0.482185909456201,0.622935083489597,0.00870613447629253
"United States",2015,9,5702094,0.119043986296964,0.0916330035948197,0.536925557523254,0.483436435807617,0.00710265386715828,0.0854303486367565,0.0670853053505477,0.389472463100834,0.399724104937245,0.00575530769763412,0.141625137351965,0.10155721056195,0.423321531238554,0.564724685616613,0.0076584125997536
"United States",2015,10,5748981,0.0959996214981403,0.0822058726581285,0.563717291812236,0.449105676292894,0.00714909303057359,0.0700366331739888,0.0624530486901811,0.422896358273512,0.376681102242778,0.00749436584282174,0.115961512351793,0.090365401180092,0.467741109802865,0.518933332146267,0.00567565943372499
"United States",2015,11,5730754,0.0815599483069767,0.081472699752947,0.522496690662346,0.4040306040008,0.00622954675772158,0.0583879185515484,0.0653944687777343,0.404763016912734,0.332631480609821,0.00610827455616199,0.104918431835701,0.0886904466752915,0.436690572892954,0.476922452769802,0.00518393970401958
"United States",2015,12,5691037,0.0621503602946177,0.0776484145156674,0.493161439646237,0.3559105308927,0.00690559558829085,0.045290632975016,0.0630995245839545,0.386642788890506,0.296242323870514,0.00668963441147941,0.0824742268041237,0.0830501641421413,0.412140759085412,0.41340782122905,0.00679606058860796
"United States",2016,1,5853297,0.086788693620023,0.096355951184435,0.581022968764442,0.473322983610775,0.0078075655481005,0.0605962075641803,0.069290068046846,0.438083629721527,0.367663359811934,0.00808529024887914,0.111863815674753,0.126669320690529,0.476079239062844,0.615360656618664,0.00910264382451419
"United States",2016,2,5896595,0.0745854175163802,0.0784520558050875,0.603551710775456,0.412407499582386,0.00686837064441428,0.0545147533816999,0.06043648378099,0.458847021674404,0.331616902360245,0.00679257310506804,0.0899416695367565,0.0855542710227684,0.495227607266409,0.472193765067972,0.00745857747377981
"United States",2016,3,6015191,0.0826740165025516,0.0780191352194801,0.622839740250975,0.435031905055051,0.00703219565264012,0.0585966531172646,0.0601431923490986,0.46456320147368,0.359999965632462,0.00807637154402181,0.0952995788373451,0.0806972240154939,0.517011194406749,0.487806484763047,0.00592877564195465
"United States",2016,4,6100414,0.0842237920246068,0.0805355177533853,0.573928261262268,0.438707930314238,0.00686838630951932,0.0591509912272166,0.0598338309527833,0.421141400743271,0.357125176471392,0.00742588201553802,0.101860255564769,0.0873865226693481,0.476653760014626,0.493848119394149,0.00555007802756756
"United States",2016,5,6189593,0.105855102266013,0.0957251955015459,0.561830155876162,0.48024159262168,0.00715717495479913,0.0760826330176623,0.0668579311278679,0.423151462834607,0.367718621203273,0.00575485989455066,0.121556746075831,0.104083637944256,0.461095909027665,0.522251787488176,0.00668723891455327
"United States",2016,6,6262968,0.110953784212214,0.101692999229758,0.548094769125437,0.488921546461678,0.00763216417519617,0.076281696686798,0.0718193016267535,0.411550699122592,0.376104127041861,0.00783024038837992,0.121348168390917,0.110612271455527,0.451992105320233,0.539180601644002,0.00726570802698072
"United States",2016,7,6371819,0.0885932258904404,0.083508335688757,0.521577904206005,0.426047883657712,0.00787844099149709,0.0637762022941068,0.0623570983163583,0.387916246152767,0.338414560340719,0.007429426707036,0.102067507620364,0.0920315811388641,0.423537450554378,0.493895701100215,0.00790062297479808
"United States",2016,8,6406918,0.121446848547149,0.0825357839760084,0.571288722596418,0.444457069686236,0.00794453745154847,0.0791522766100426,0.0631880898808787,0.435462894549442,0.356227035809928,0.00768955591142969,0.137596532567379,0.0894377461687965,0.460625892227516,0.519964396897198,0.00720231850157376
"United States",2016,9,6557141,0.0917930543204729,0.0745141823242782,0.497015391311549,0.401684209627336,0.00692374923766318,0.0612195654796647,0.0572252130049595,0.3654424927368,0.323134963463902,0.00725504837242364,0.106591545006376,0.0813183512995074,0.395805707300463,0.453225557437827,0.00719069946471587
"United States",2016,10,6700807,0.0740209350903555,0.0659472806782825,0.467272076333492,0.366582711604737,0.00634251963979861,0.0516383325074948,0.0503533973284591,0.343238309699895,0.295454782729507,0.0064246758951782,0.0863507728031347,0.0754662216094623,0.368416142307732,0.410606735982253,0.00632340593156209
